"","meastype","gas","unit","sector_number","category","method","classification","source","target","type","option","measure","party","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","variableUID","cursubm","years","value","min2006","max2006","ref2006","min1997","max1997","ref1997","min","median","max","mean","range","llim","ulim","correction","rellim","check","significant","effect","relmedian","lastyr","share","note"
"11","Milk","no gas","kg/day","3.A.1.1","Dairy Cattle","","Enteric Fermentation","","","Additional Information","","Milk yield","BGR","11.1248073409172","9.59708053151085","8.90076140671112","8.28329477736486","8.66716936434317","9.93498775678899","10.5966742183078","10.7920508101666","11.6919893490313","11.2574515846446","12.1522238266934","11.1285980459152","11.9461912832753","11.9169560468203","12.0701501521448","11.7781774028619","12.2025393442576","10.9762294484565","11.5229888553499",11.5119529022835,12.188108251431,12.0038314842126,12.0341369127375,12.6397873848249,12.002279791387,11.7949558470397,"12.1995654138302","12.1300837220258","12.1239782953168","eugirp3A110DairttleMilkgday000000no ","20200315","1992 1993 1994",8.61707518280638,"","","no defaults","","","no defaults",3.62290052359103,15.4470551269071,27.57,15.7767577864806,7.6099246502834,9.12034923820499,22.4331663347561,"rellim",1.08,"outlier","0","no","0","0","no emissions reported",""
"12","WEIGHT","no gas","kg","3.A.3","Other Swine","","Enteric Fermentation","","","Additional Information","","Weight","BGR","109.03","109.03","109.03","109.03","109.03","109.03","109.03","109.03","109.03","109.03","107.8","101.3","102.5","100","108","114.6","115.1","112.8","113.4",107,105.8,102,104,104,105.333333333333,103.4,"102.4","104","105.6","6486CF80-1513-4C50-B998-C7CD6DAB3D3B","20200315","all except: 2001 2002 2003 2011 2012 2013 2014 2015 2016 2017",109.494736842105,"","","no defaults","","","no defaults",43.2529788773328,64.490049268449,115.1,73.0116164970792,2.66108839177131,40.5600116826904,105.463221311468,"",1.1,"outlier","0","no","0","0","no emissions reported",""
"13","WEIGHT","no gas","kg","3.A.3","Swine","","Enteric Fermentation","","","Additional Information","","Weight","BGR","109.03","109.03","109.03","109.03","109.03","109.03","109.03","109.03","109.03","109.03","107.8","101.3","102.5","100","108","114.6","115.1","112.8","113.4",107,105.8,102,104,104,105.333333333333,103.4,"102.4","104","105.6","eugirp3A300SwinwineWEIkg000000000no ","20200315","all",107.218390804598,"","","","","","",0,56.9378446653096,115.1,43.7521325595923,Inf,-12.1951684151719,99.6994335343565,"",1.18,"outlier","0","no","0","0","no emissions reported",""
"14","MASS","no gas","kg","3.B.1.3","Other Swine","","CH4 Emissions","","","","","Typical animal mass (average)","BGR","109.03","109.03","109.03","109.03","109.03","109.03","109.03","109.03","109.03","109.03","107.8","101.3","102.5","100","108","114.6","115.1","112.8","113.4",107,105.8,102,104,104,105.333333333333,103.4,"102.4","104","105.6","FE939952-5A38-47F2-A666-48F74356E348","20200315","all except: 2001 2003 2011",107.924358974359,"","","no defaults","","","no defaults",43.2529788773328,64.3090730237191,115.1,71.5777016200331,2.66108839177131,41.0477713274269,102.107631912639,"rellim",1.15,"outlier","oversource","0.000463568535102941","1.64207000715205","1","0.00118555917465817",""
"15","MASS","no gas","kg","3.B.1.3","Swine","","CH4 Emissions","","","","","Typical animal mass (average)","BGR","109.03","109.03","109.03","109.03","109.03","109.03","109.03","109.03","109.03","109.03","107.8","101.3","102.5","100","108","114.6","115.1","112.8","113.4",107,105.8,102,104,104,105.333333333333,103.4,"102.4","104","105.6","eugirp3B130SwinwineMASkg000000000no ","20200315","all except: 2003",107.47619047619,"","","","82","82","82, Table B.2",0,60,115.1,48.4133185839824,Inf,-4.10064993271998,100.927287100685,"rellim",1.16,"outlier","over","0.000511946007238757","1.76","1","0.00118555917465817",""
"16","IEF","N2O","kg/head/year","3.B.2.1.1","Dairy Cattle","","N2O and NMVOC Emissions","","","","","Implied emission factor","BGR","1.69642362748572","1.69642362748571","1.69642362748571","1.63679849142857","1.57779405142858","1.52032219428571","1.4620840457143","1.40384589714286","1.34560774857142","1.28430443428572","1.22606628571429","1.31035834285713","1.38545490285715","1.47281212571428","1.55633789142858","1.63756478285713","1.69503664","1.75557366285713","1.81764326857143",1.86975108571429,1.92415777714287,1.97549930285713,2.03220486857144,2.0835463942857,2.1371867942857,2.19159348571427,"2.19159348571427","2.1915934857143","2.19159348571429","eugirp3B211DairttleIEFkghead00000N2O","20200315","all",1.72295157978916,"","","no defaults","","","no defaults",0.0536265555519,0.56238705923054,2.1915934857143,0.606685082031991,40.867690702105,0.122798092696779,1.0905720713672,"",2.2,"outlier","over","0.00204269228015518","3.89694864016401","1","0.00274781084934029",""
"17","IEF","N2O","kg/head/year","3.B.2.1.2","Non-Dairy Cattle","","N2O and NMVOC Emissions","","","","","Implied emission factor","BGR","0.936217215223113","0.936217215223115","0.936217215223111","0.903311472852942","0.870748278372758","0.839030881151785","0.806890585301235","0.77475028945066","0.742609993600056","0.708778103231056","0.672082043610252","0.709758095051576","0.75481114342842","0.809514741763812","0.856251091912331","0.904598330333596","0.938780143518626","0.974956615483719","1.01344850711011",1.04750269410925,1.08145415698291,1.11619093306628,1.16050147674833,1.19099353525405,1.2287972577527,1.28910764436988,"1.30025683504401","1.3054939821267","1.31511449118218","eugirp3B212NonDttleIEFkghead00000N2O","20200315","all",0.969806378223398,"","","no defaults","","","no defaults",0.0200418382233781,0.248315519921401,1.31511449118218,0.296599796559112,65.6184565769094,0.000211117505477587,0.592988475612747,"",2.09,"outlier","over","0.00159724837885354","5.29614295392592","1","0.00196903497813184",""
"18","IEF","N2O","kg/head/year","3.B.2.3","Other Swine","","N2O and NMVOC Emissions","","","","","Implied emission factor","BGR","0.0078505325335","0.0078505325335","0.0078505325335","0.02600488901721","0.04445364047093","0.06162668038795","0.07987916852833","0.09783726169871","0.11579535486908","0.13404784300946","0.1518096728665","0.14115076219264","0.12619955206649","0.11192643460897","0.09898403427713","0.08450512490987","0.07485947265669","0.06721707620605","0.05812520376837",0.04888297288782,0.03975426601559,0.03460473931623,0.02946290991338,0.02531578776024,0.02069812297204,0.01609304106561,"0.01628593245264","0.01611132787371","0.01608858347198","B6629365-8F15-4135-B029-2F0C8A2E4A33","20200315","2000",0.1518096728665,"","","no defaults","","","no defaults",0.00433697647128,0.06343303810673,0.21955842572685,0.0724905766017339,50.6247675496497,-0.00475303198999097,0.149734185193459,"rellim",1.02,"outlier","0","0.000204136120237279","0.253630977676175","0","5.17752437548022e-05",""
"19","IEF","N2O","kg/head/year","3.B.2.3","Swine","","N2O and NMVOC Emissions","","","","","Implied emission factor","BGR","0.0078505325335","0.0078505325335","0.0078505325335","0.02600488901721","0.04445364047093","0.06162668038795","0.07987916852833","0.09783726169871","0.11579535486908","0.13404784300946","0.1518096728665","0.14115076219264","0.12619955206649","0.11192643460897","0.09898403427713","0.08450512490987","0.07485947265669","0.06721707620605","0.05812520376837",0.04888297288782,0.03975426601559,0.03460473931623,0.02946290991338,0.02531578776024,0.02069812297204,0.01609304106561,"0.01628593245264","0.01611132787371","0.01608858347198","9256815B-8906-434E-8826-567009292AF4","20200315","2000 2001",0.14648021752957,"0","1.004","0.04655 (Western Europe-Solid storage), 0.0502 (Eastern Europe-Solid storage), 0.1862 (Western Europe-Dry lot), 0.2008 (Eastern Europe-Dry lot), 0 (Western Europe-Daily spread), 0 (Eastern Europe-Daily spread), 0 (Western Europe-Uncovered anaerobic lagoon), 0 (Eastern Europe-Uncovered anaerobic lagoon), 0 (Western Europe-Anaerobic digester), 0 (Eastern Europe-Anaerobic digester), 0.04655 (Western Europe-Liquid with natural crust cover), 0.0502 (Eastern Europe-Liquid with natural crust cover), 0 (Western Europe-Liquid without natural crust cover), 0 (Eastern Europe-Liquid without natural crust cover), 0.931 (Western Europe-Composting intensive windrow), 1.004 (Eastern Europe-Composting intensive windrow), 0.0931 (Western Europe-Composting passive windrow), 0.1004 (Eastern Europe-Composting passive windrow), 0.01862 (Western Europe-Pit storage below animal confinements), 0.02008 (Eastern Europe-Pit storage below animal confinements), 0.0931 (Western Europe-Cattle and swine deep bedding with no mixing), 0.1004 (Eastern Europe-Cattle and swine deep bedding with no mixing), 0.04655 (Western Europe-Aerobic system with forced aeration systems), 0.0502 (Eastern Europe-Aerobic system with forced aeration systems), 0.6517 (Western Europe-Cattle and swine deep bedding with active mixing), 0.7028 (Eastern Europe-Cattle and swine deep bedding with active mixing), 0.00931 (Western Europe-Poultry manure with/without litter), 0.01004 (Eastern Europe-Poultry manure with/without litter), 0.0931 (Western Europe-Aerobic system with natural aeration systems), 0.1004 (Eastern Europe-Aerobic system with natural aeration systems), 0.05586 (Western Europe-Composting in -vessel or static pile), 0.06024 (Eastern Europe-Composting in -vessel or static pile), Table 10.21","0","0.02","0.02 (Western Europe-Solid storage-Table 4.199), 0.02 (Eastern Europe-Solid storage-Table 4.199), 0.02 (Western Europe-Dry lot-Table 4.200), 0.02 (Eastern Europe-Dry lot-Table 4.200), 0 (Western Europe-Daily spread-Table 4.198), 0 (Eastern Europe-Daily spread-Table 4.198), 0.001 (Western Europe-Uncovered anaerobic lagoon-Table 4.203), 0.001 (Eastern Europe-Uncovered anaerobic lagoon-Table 4.203), 0.005 (Western Europe-Anaerobic digester-Table 4.205), 0.005 (Eastern Europe-Anaerobic digester-Table 4.205), 0.005 (Western Europe-Liquid with natural crust cover-Table 4.201), 0.005 (Eastern Europe-Liquid with natural crust cover-Table 4.201), 0.001 (Western Europe-Liquid without natural crust cover-Table 4.202), 0.001 (Eastern Europe-Liquid without natural crust cover-Table 4.202), 0.005 (Western Europe-Composting intensive windrow-Table 4.209), 0.005 (Eastern Europe-Composting intensive windrow-Table 4.209), 0.005 (Western Europe-Composting passive windrow-Table 4.210), 0.005 (Eastern Europe-Composting passive windrow-Table 4.210), 0.005 (Western Europe-Pit storage below animal confinements-Table 4.204), 0.005 (Eastern Europe-Pit storage below animal confinements-Table 4.204), 0.005 (Western Europe-Cattle and swine deep bedding with no mixing-Table 4.206), 0.005 (Eastern Europe-Cattle and swine deep bedding with no mixing-Table 4.206), 0.005 (Western Europe-Aerobic system with forced aeration systems-Table 4.213), 0.005 (Eastern Europe-Aerobic system with forced aeration systems-Table 4.213), 0.005 (Western Europe-Cattle and swine deep bedding with active mixing-Table 4.207), 0.005 (Eastern Europe-Cattle and swine deep bedding with active mixing-Table 4.207), 0.005 (Western Europe-Poultry manure with/without litter-Table 4.211), 0.005 (Eastern Europe-Poultry manure with/without litter-Table 4.211), 0.005 (Western Europe-Aerobic system with natural aeration systems-Table 4.212), 0.005 (Eastern Europe-Aerobic system with natural aeration systems-Table 4.212), 0.005 (Western Europe-Composting in -vessel or static pile-Table 4.208), 0.005 (Eastern Europe-Composting in -vessel or static pile-Table 4.208), Table 4.199, Table 4.200, Table 4.198, Table 4.203, Table 4.205, Table 4.201, Table 4.202, Table 4.209, Table 4.210, Table 4.204, Table 4.206, Table 4.213, Table 4.207, Table 4.211, Table 4.212, Table 4.208",0.00433697647128,0.05346065704887,0.21955842572685,0.0643828559166246,50.6247675496497,-0.00748104893809955,0.136246760771349,"rellim",1.12,"outlier","0","0.000172043645409665","0.300942494164876","0","5.17752437548022e-05",""
"20","IEF","N2O","kg/head/year","3.B.2.4.7","Poultry","","N2O and NMVOC Emissions","","","","","Implied emission factor","BGR","0.0158510791306","0.01596858787501","0.01567542178312","0.01557495127459","0.01448760309611","0.01436643664074","0.01529274672324","0.01533107236788","0.01531736180084","0.01526768258699","0.015334717973","0.01546329162448","0.01580963791386","0.01606564319139","0.01587372883542","0.0156983526025","0.01570501903997","0.01568017126825","0.01574594314958",0.01581217459272,0.01581408742706,0.01591567557915,0.01620969133866,0.01605205861713,0.01583331600795,0.01606250391868,"0.01594970036437","0.01577745955279","0.01597329145943","AC5ADD8F-863E-4125-BECE-3DBB572CF767","20200315","all",0.0156520485426038,"0","9","0.00085 (Western Europe-Aerobic system with forced aeration systems), 0.00125 (Western Europe-Aerobic system with forced aeration systems), 0.0018 (Western Europe-Aerobic system with forced aeration systems), 0.0092 (Western Europe-Aerobic system with forced aeration systems), 0.00135 (Western Europe-Aerobic system with forced aeration systems), 0.0027 (Eastern Europe-Aerobic system with forced aeration systems), 9.00E-04 (Eastern Europe-Aerobic system with forced aeration systems), 0.00125 (Eastern Europe-Aerobic system with forced aeration systems), 0.0018 (Eastern Europe-Aerobic system with forced aeration systems), 0.0092 (Eastern Europe-Aerobic system with forced aeration systems), 0.00135 (Eastern Europe-Aerobic system with forced aeration systems), 0.00315 (Western Europe-Aerobic system with forced aeration systems), 0 (Western Europe-Anaerobic digester), 0 (Eastern Europe-Anaerobic digester), 0.0017 (Western Europe-Cattle and swine deep bedding with no mixing), 0.0025 (Western Europe-Cattle and swine deep bedding with no mixing), 0.0036 (Western Europe-Cattle and swine deep bedding with no mixing), 0.0184 (Western Europe-Cattle and swine deep bedding with no mixing), 0.0027 (Western Europe-Cattle and swine deep bedding with no mixing), 0.0054 (Eastern Europe-Cattle and swine deep bedding with no mixing), 0.0018 (Eastern Europe-Cattle and swine deep bedding with no mixing), 0.0025 (Eastern Europe-Cattle and swine deep bedding with no mixing), 0.0036 (Eastern Europe-Cattle and swine deep bedding with no mixing), 0.0184 (Eastern Europe-Cattle and swine deep bedding with no mixing), 0.0027 (Eastern Europe-Cattle and swine deep bedding with no mixing), 0.0063 (Western Europe-Cattle and swine deep bedding with no mixing), 0.0119 (Western Europe-Cattle and swine deep bedding with active mixing), 0.0175 (Western Europe-Cattle and swine deep bedding with active mixing), 0.0252 (Western Europe-Cattle and swine deep bedding with active mixing), 0.1288 (Western Europe-Cattle and swine deep bedding with active mixing), 0.0189 (Western Europe-Cattle and swine deep bedding with active mixing), 0.0378 (Eastern Europe-Cattle and swine deep bedding with active mixing), 0.0126 (Eastern Europe-Cattle and swine deep bedding with active mixing), 0.0175 (Eastern Europe-Cattle and swine deep bedding with active mixing), 0.0252 (Eastern Europe-Cattle and swine deep bedding with active mixing), 0.1288 (Eastern Europe-Cattle and swine deep bedding with active mixing), 0.0189 (Eastern Europe-Cattle and swine deep bedding with active mixing), 0.0441 (Western Europe-Cattle and swine deep bedding with active mixing), 0.00102 (Western Europe-Composting in -vessel or static pile), 0.0015 (Western Europe-Composting in -vessel or static pile), 0.00216 (Western Europe-Composting in -vessel or static pile), 0.01104 (Western Europe-Composting in -vessel or static pile), 0.00162 (Western Europe-Composting in -vessel or static pile), 0.00324 (Eastern Europe-Composting in -vessel or static pile), 0.00108 (Eastern Europe-Composting in -vessel or static pile), 0.0015 (Eastern Europe-Composting in -vessel or static pile), 0.00216 (Eastern Europe-Composting in -vessel or static pile), 0.01104 (Eastern Europe-Composting in -vessel or static pile), 0.00162 (Eastern Europe-Composting in -vessel or static pile), 0.00378 (Western Europe-Composting in -vessel or static pile), 0.017 (Western Europe-Composting intensive windrow), 0.025 (Western Europe-Composting intensive windrow), 0.036 (Western Europe-Composting intensive windrow), 0.184 (Western Europe-Composting intensive windrow), 0.027 (Western Europe-Composting intensive windrow), 0.054 (Eastern Europe-Composting intensive windrow), 0.018 (Eastern Europe-Composting intensive windrow), 0.025 (Eastern Europe-Composting intensive windrow), 0.036 (Eastern Europe-Composting intensive windrow), 0.184 (Eastern Europe-Composting intensive windrow), 0.027 (Eastern Europe-Composting intensive windrow), 0.063 (Western Europe-Composting intensive windrow), 0.0017 (Western Europe-Composting passive windrow), 0.0025 (Western Europe-Composting passive windrow), 0.0036 (Western Europe-Composting passive windrow), 0.0184 (Western Europe-Composting passive windrow), 0.0027 (Western Europe-Composting passive windrow), 0.0054 (Eastern Europe-Composting passive windrow), 0.0018 (Eastern Europe-Composting passive windrow), 0.0025 (Eastern Europe-Composting passive windrow), 0.0036 (Eastern Europe-Composting passive windrow), 0.0184 (Eastern Europe-Composting passive windrow), 0.0027 (Eastern Europe-Composting passive windrow), 0.0063 (Western Europe-Composting passive windrow), 0.00017 (Western Europe-Poultry manure with/without litter), 0.00025 (Western Europe-Poultry manure with/without litter), 0.00036 (Western Europe-Poultry manure with/without litter), 0.00184 (Western Europe-Poultry manure with/without litter), 0.00027 (Western Europe-Poultry manure with/without litter), 0.00054 (Eastern Europe-Poultry manure with/without litter), 0.00018 (Eastern Europe-Poultry manure with/without litter), 0.00025 (Eastern Europe-Poultry manure with/without litter), 0.00036 (Eastern Europe-Poultry manure with/without litter), 0.00184 (Eastern Europe-Poultry manure with/without litter), 0.00027 (Eastern Europe-Poultry manure with/without litter), 0.00063 (Western Europe-Poultry manure with/without litter), 0.0017 (Western Europe-Aerobic system with natural aeration systems), 0.0025 (Western Europe-Aerobic system with natural aeration systems), 0.0036 (Western Europe-Aerobic system with natural aeration systems), 0.0184 (Western Europe-Aerobic system with natural aeration systems), 0.0027 (Western Europe-Aerobic system with natural aeration systems), 0.0054 (Eastern Europe-Aerobic system with natural aeration systems), 0.0018 (Eastern Europe-Aerobic system with natural aeration systems), 0.0025 (Eastern Europe-Aerobic system with natural aeration systems), 0.0036 (Eastern Europe-Aerobic system with natural aeration systems), 0.0184 (Eastern Europe-Aerobic system with natural aeration systems), 0.0027 (Eastern Europe-Aerobic system with natural aeration systems), 0.0063 (Western Europe-Aerobic system with natural aeration systems), 0 (Western Europe-Daily spread), 0 (Eastern Europe-Daily spread), 0.00085 (Western Europe-Solid storage), 0.00125 (Western Europe-Solid storage), 0.0018 (Western Europe-Solid storage), 0.0092 (Western Europe-Solid storage), 0.00135 (Western Europe-Solid storage), 0.0027 (Eastern Europe-Solid storage), 9.00E-04 (Eastern Europe-Solid storage), 0.00125 (Eastern Europe-Solid storage), 0.0018 (Eastern Europe-Solid storage), 0.0092 (Eastern Europe-Solid storage), 0.00135 (Eastern Europe-Solid storage), 0.00315 (Western Europe-Solid storage), 0 (Western Europe-Liquid without natural crust cover), 0 (Eastern Europe-Liquid without natural crust cover), 0 (Western Europe-Uncovered anaerobic lagoon), 0 (Eastern Europe-Uncovered anaerobic lagoon), 0.00034 (Western Europe-Pit storage below animal confinements), 5.00E-04 (Western Europe-Pit storage below animal confinements), 0.00072 (Western Europe-Pit storage below animal confinements), 0.00368 (Western Europe-Pit storage below animal confinements), 0.00054 (Western Europe-Pit storage below animal confinements), 0.00108 (Eastern Europe-Pit storage below animal confinements), 0.00036 (Eastern Europe-Pit storage below animal confinements), 5.00E-04 (Eastern Europe-Pit storage below animal confinements), 0.00072 (Eastern Europe-Pit storage below animal confinements), 0.00368 (Eastern Europe-Pit storage below animal confinements), 0.00054 (Eastern Europe-Pit storage below animal confinements), 0.00126 (Western Europe-Pit storage below animal confinements), 0.0034 (Western Europe-Dry lot), 0.005 (Western Europe-Dry lot), 0.0072 (Western Europe-Dry lot), 0.0368 (Western Europe-Dry lot), 0.0054 (Western Europe-Dry lot), 0.0108 (Eastern Europe-Dry lot), 0.0036 (Eastern Europe-Dry lot), 0.005 (Eastern Europe-Dry lot), 0.0072 (Eastern Europe-Dry lot), 0.0368 (Eastern Europe-Dry lot), 0.0054 (Eastern Europe-Dry lot), 0.0126 (Western Europe-Dry lot), 0.00085 (Western Europe-Liquid with natural crust cover), 0.00125 (Western Europe-Liquid with natural crust cover), 0.0018 (Western Europe-Liquid with natural crust cover), 0.0092 (Western Europe-Liquid with natural crust cover), 0.00135 (Western Europe-Liquid with natural crust cover), 0.0027 (Eastern Europe-Liquid with natural crust cover), 9.00E-04 (Eastern Europe-Liquid with natural crust cover), 0.00125 (Eastern Europe-Liquid with natural crust cover), 0.0018 (Eastern Europe-Liquid with natural crust cover), 0.0092 (Eastern Europe-Liquid with natural crust cover), 0.00135 (Eastern Europe-Liquid with natural crust cover), 0.00315 (Western Europe-Liquid with natural crust cover), Table 10.21","0","0.02","0.005 (-Aerobic system with forced aeration systems-Table 4.213), 0.005 (Western Europe-Aerobic system with forced aeration systems-Table 4.213), 0.005 (Eastern Europe-Aerobic system with forced aeration systems-Table 4.213), 0.005 (-Anaerobic digester-Table 4.205), 0.005 (Western Europe-Anaerobic digester-Table 4.205), 0.005 (Eastern Europe-Anaerobic digester-Table 4.205), 0.005 (-Cattle and swine deep bedding with no mixing-Table 4.206), 0.005 (Western Europe-Cattle and swine deep bedding with no mixing-Table 4.206), 0.005 (Eastern Europe-Cattle and swine deep bedding with no mixing-Table 4.206), 0.005 (-Cattle and swine deep bedding with active mixing-Table 4.207), 0.005 (Western Europe-Cattle and swine deep bedding with active mixing-Table 4.207), 0.005 (Eastern Europe-Cattle and swine deep bedding with active mixing-Table 4.207), 0.005 (-Composting in -vessel or static pile-Table 4.208), 0.005 (Western Europe-Composting in -vessel or static pile-Table 4.208), 0.005 (Eastern Europe-Composting in -vessel or static pile-Table 4.208), 0.005 (-Composting intensive windrow-Table 4.209), 0.005 (Western Europe-Composting intensive windrow-Table 4.209), 0.005 (Eastern Europe-Composting intensive windrow-Table 4.209), 0.005 (-Composting passive windrow-Table 4.210), 0.005 (Western Europe-Composting passive windrow-Table 4.210), 0.005 (Eastern Europe-Composting passive windrow-Table 4.210), 0.005 (-Poultry manure with/without litter-Table 4.211), 0.005 (Western Europe-Poultry manure with/without litter-Table 4.211), 0.005 (Eastern Europe-Poultry manure with/without litter-Table 4.211), 0.005 (-Aerobic system with natural aeration systems-Table 4.212), 0.005 (Western Europe-Aerobic system with natural aeration systems-Table 4.212), 0.005 (Eastern Europe-Aerobic system with natural aeration systems-Table 4.212), 0 (-Daily spread-Table 4.198), 0 (Western Europe-Daily spread-Table 4.198), 0 (Eastern Europe-Daily spread-Table 4.198), 0.02 (-Solid storage-Table 4.199), 0.02 (Western Europe-Solid storage-Table 4.199), 0.02 (Eastern Europe-Solid storage-Table 4.199), 0.001 (-Liquid without natural crust cover-Table 4.202), 0.001 (Western Europe-Liquid without natural crust cover-Table 4.202), 0.001 (Eastern Europe-Liquid without natural crust cover-Table 4.202), 0.001 (-Uncovered anaerobic lagoon-Table 4.203), 0.001 (Western Europe-Uncovered anaerobic lagoon-Table 4.203), 0.001 (Eastern Europe-Uncovered anaerobic lagoon-Table 4.203), 0.005 (-Pit storage below animal confinements-Table 4.204), 0.005 (Western Europe-Pit storage below animal confinements-Table 4.204), 0.005 (Eastern Europe-Pit storage below animal confinements-Table 4.204), 0.02 (-Dry lot-Table 4.200), 0.02 (Western Europe-Dry lot-Table 4.200), 0.02 (Eastern Europe-Dry lot-Table 4.200), 0.005 (-Liquid with natural crust cover-Table 4.201), 0.005 (Western Europe-Liquid with natural crust cover-Table 4.201), 0.005 (Eastern Europe-Liquid with natural crust cover-Table 4.201), Table 4.213, Table 4.205, Table 4.206, Table 4.207, Table 4.208, Table 4.209, Table 4.210, Table 4.211, Table 4.212, Table 4.198, Table 4.199, Table 4.202, Table 4.203, Table 4.204, Table 4.200, Table 4.201",4.539212121e-05,0.00132239509561,0.01620969133866,0.0029665340660752,357.103631788174,-0.00192870606934783,0.00786177420149822,"",2.19,"outlier","over","0.00114403610980446","12.079061327781","1","0.00124729721432925",""
"21","NRATE","no gas","kg/head/year","3.B.2.4.7","Poultry","","N2O and NMVOC Emissions","","","","","Nitrogen excretion rate","BGR","0.93771044799463","0.94369270633299","0.92876788149279","0.92365303029811","0.86829711628932","0.86212863155692","0.90928624994047","0.91123736438532","0.91053936109065","0.90801025435938","0.91142297909949","0.91796854134434","0.93560070421584","0.92430194139921","0.91762346802889","0.93338746631392","0.92716525322646","0.92748555178741","0.92730222029133",0.90728122874678,0.91526622829759,0.93425854528752,0.93519899457797,0.93439662175669,0.93472309380728,0.92856898405773,"0.91142887872355","0.92732004256396","0.94448831643931","FE2B256C-5F85-4EBB-BCDF-8AEA5E08747A","20200315","all except: 1994 1995 1996 1997 1998 1999 2000 2001 2004 2009 2010 2016",0.932236576579009,"0.17","1.84","0.63 (kgN/head and year-hens>1yr-Western Europe-Table 10.19), 0.17 (kgN/head and year-pullets-Western Europe-Table 10.19), 0.25 (kgN/head and year-other chickens-Western Europe-Table 10.19), 0.36 (kgN/head and year-broilers-Western Europe-Table 10.19), 1.84 (kgN/head and year-turkeys-Western Europe-Table 10.19), 0.27 (kgN/head and year-ducks-Western Europe-Table 10.19), 0.54 (kgN/head and year-hens>1yr-Eastern Europe-Table 10.19), 0.18 (kgN/head and year-pullets-Eastern Europe-Table 10.19), 0.25 (kgN/head and year-other chickens-Eastern Europe-Table 10.19), 0.36 (kgN/head and year-broilers-Eastern Europe-Table 10.19), 1.84 (kgN/head and year-turkeys-Eastern Europe-Table 10.19), 0.27 (kgN/head and year-ducks-Eastern Europe-Table 10.19), Table 10.19","0.6","0.6","0.6 (kg/head/year---Table 4.20), Table 4.20",0.3809200645467,0.58820202609579,1.213007,0.647243475162384,3.18441351059702,0.376505321030264,0.917981629294504,"rellim",1.04,"outlier","oversource","0.000470513917127665","1.60572095051828","1","0.00124729721432925","Nitrogen Excretion Rate is important for several down-stream direct and indirect N2O emissions"
"22","IEF","N2O","kg N2O/kg N handled","3.B.2.5 N2O Emissions per MMS","Farming","","N2O Emissions per MMS","","","","","Implied emission factors","BGR","0.01306907810109","0.01281322936784","0.01291314783016","0.0131540791918","0.01310454928944","0.01303721783653","0.01298051797841","0.01316631032481","0.01342032857947","0.01353747947608","0.01385563850114","0.01449050091462","0.01475732769567","0.01513600086138","0.0154118751268","0.0154891497983","0.01569301779959","0.01596814187748","0.01626522767118",0.01675661510555,0.01719442417885,0.01769455507583,0.01820923676295,0.01852426737798,0.01879077073459,0.0190315076267,"0.01898710319285","0.01888011270419","0.01858375277505","313DBB38-2B25-4938-9A73-9D2D4EDB9F33","20200315","all",0.0155487987502183,"","","","","","",0.00308760624809,0.00685245828898,0.0190315076267,0.00765353717136353,6.16383894108031,0.00275483948950045,0.0125522348532266,"",1.53,"outlier","over","0.00404564669912855","2.7119833483607","1","0.0064087810736553",""
"23","IEF","CH4","g/m^2","3.C.1.1","Farming","","Continuously Flooded","","","","","Implied emission factor","BGR","36.0243700707015","36.0243700707016","36.0243700707014","36.0243700707015","36.0243700707013","36.0243700707015","36.0243700707015","36.0243700707016","36.0243700707015","36.0243700707015","36.0243700707015","36.0243700707016","36.0243700707017","36.0243700707016","36.0243700707016","36.0243700707015","36.0243700707016","36.0243700707015","36.0243700707016",36.0243700707016,36.0243700707015,36.0243700707015,36.0243700707015,36.0243700707016,36.0243700707016,36.0243700707016,"36.0243700707016","36.0243700707017","36.0243700707017","49CE78D1-0031-4BF9-8E5A-01FC81C13EA1","20200315","all",36.0243700707015,"","","no defaults","","","no defaults",16.0555676181846,19.8276994518106,36.0243700707017,22.9205189854863,2.24373070621934,11.3595493178553,34.4814886531174,"",1.11,"outlier","over","0.000771296670679353","1.81687089610449","1","0.00171550544878312",""
"24","IEF","N2O","kg/t dm","3.F.1.1","Wheat","","Field Burning of Agricultural Residues","","","","","Implied emission factor","BGR","0.03080000000002","0.03079999999997","0.03080000000004","0.03079999999996","0.03080000000002","0.03080000000003","0.03080000000005","0.03080000000003","0.03079999999995","0.03080000000006","0.03079999999997","0.03080000000001","0.03080000000002","0.03080000000006","0.03079999999999","0.03080000000005","0.0308","0.03079999999997","0.03079999999999",0.03079999999996,0.03080000000001,0.03079999999998,0.03080000000001,0.03080000000003,0.03079999999999,0.03080000000001,"0.03079999999999","0.03079999999999","0.03079999999998","92F49C43-2062-4086-ADB3-8A64DFA334AB","20200315","all",0.0308000000000048,"","","","0.007","0.007","0.007, Table 4.16",0.03079999999995,0.06999999999886,0.09900000002436,0.0663174419586402,3.21428571508184,0.0435334893508912,0.0891013945663892,"",1.48,"outlier","0","0.000304649238908614","0.44000000000688","1","0.000134045665121886",""
